자동차정비업체명,자동차정비업체종류,소재지도로명주소,소재지지번주소,위도,경도,사업등록일자,면적,영업상태,폐업일자,휴업시작일자,휴업종료일자,운영시작시각,운영종료시각,전화번호,관리기관명,관리기관전화번호,데이터기준일자
장원자동차정비공업사,03,경기도 여주시 도예로 94,경기도 여주시 오학동 258-5번지,37.3107371,127.6448102,1998-05-16,115.7,01,,,,,,031-885-6264,여주시청,031-887-2234,2019-03-29
정도자동차,03,경기도 여주시 북내면 여양2로 312,경기도 여주시 북내면 당우리 170-1번지,37.3304350,127.6795192,1998-09-26,436,01,,,,,,031-881-0516,여주시청,031-887-2234,2019-03-29
대동자동차부분정비공업사,03,경기도 여주시 점동면 청안로 196,경기도 여주시 점동면 처리 583번지,37.2114019,127.6649687,1998-09-28,612,01,,,,,,031-883-6868,여주시청,031-887-2234,2019-03-29
하리점현대자동차,03,경기도 여주시 여흥로 18-5,경기도 여주시 하동 113-6번지,37.2988677,127.6266264,2001-05-25,688,01,,,,,,031-886-7941,여주시청,031-887-2234,2019-03-29
하나오토공업사,03,경기도 여주시 대신면 여양로 1420,경기도 여주시 대신면 율촌리 270-9번지,37.3756935,127.5902621,2004-07-05,128,01,,,,,,031-882-4454,여주시청,031-887-2234,2019-03-29
상품카센타,03,경기도 여주시 산북면 광여로 1260,경기도 여주시 산북면 상품리 25-3번지,37.4056467,127.4443286,2008-08-13,99,01,,,,,,031-882-4563,여주시청,031-887-2234,2019-03-29
나인투나인토탈카서비스,03,경기도 여주시 세종로79번길 17-13,경기도 여주시 홍문동 271-8번지,37.2910147,127.6368609,2011-02-09,425.7,01,,,,,,031-885-9224,여주시청,031-887-2234,2019-03-29
진영카센타,03,경기도 여주시 흥천면 이여로 928,경기도 여주시 흥천면 문장리 287-3번지,37.3635496,127.5168226,2016-05-30,120,01,,,,,,031-886-8817,여주시청,031-887-2234,2019-03-29
한양모터스,03,경기도 여주시 가남읍 여주남로 1219,경기도 여주시 가남읍 심석리 422-2번지,37.2025532,127.5503822,2017-02-07,784,01,,,,,,031-884-6038,여주시청,031-887-2234,2019-03-29
H MOTORS,03,경기도 여주시 여흥로4번길 24,경기도 여주시 하동 416-4번지,37.3007064,127.6238876,2017-05-12,377.2,01,,,,,,031-884-3039,여주시청,031-887-2234,2019-03-29
주식회사 여주현대공업사,01,경기도 여주시 여주남로 16,경기도 여주시 월송동 157-10번지,37.2858621,127.6173411,2013-11-15,3300,01,,,,,,031-882-8900,여주시청,031-887-2234,2019-03-29
금동카프라자,03,경기도 여주시 가남읍 경충대로 1265,경기도 여주시 가남읍 태평리 112번지,37.2006564,127.5444905,2010-03-22,105.74,01,,,,,,031-881-2249,여주시청,031-887-2234,2019-03-29
경기카써비스,03,경기도 여주시 여흥로4번길 5-10,경기도 여주시 하동 419-10번지,37.2998911,127.6253918,2010-10-13,84,01,,,,,,031-885-8572,여주시청,031-887-2234,2019-03-29
대진공업사,01,경기도 여주시 강천면 강천로 914,경기도 여주시 강천면 이호리 176-2번지,37.2801068,127.6928243,2016-06-22,1743,01,,,,,,031-887-9025,여주시청,031-887-2234,2019-03-29
한국지엠여주바로서비스,03,경기도 여주시 여양로 4,경기도 여주시 홍문동 251-19번지,37.2886308,127.635237,2011-11-01,125,01,,,,,,031-881-5255,여주시청,031-887-2234,2019-03-29
제일자동차부분정비,03,경기도 여주시 세종로 96,경기도 여주시 홍문동 233-3번지,37.2894927,127.6342291,2012-11-27,108,01,,,,,,031-883-4877,여주시청,031-887-2234,2019-03-29
여주점 현대자동차,03,경기도 여주시 세종로 82,경기도 여주시 홍문동 232-1번지,37.2907374,127.634584,1998-09-28,741.3,01,,,,,,031-886-7282,여주시청,031-887-2234,2019-03-29
삼양자동차정비공업사,03,경기도 여주시 여흥로172번길 34-9,경기도 여주시 상동 341-2번지,37.2922496,127.6429455,1998-10-22,369.2,01,,,,,,031-885-4131,여주시청,031-887-2234,2019-03-29
금호자동차공업사,03,경기도 여주시 청심로 76,경기도 여주시 하동 127-6번지,37.2998932,127.6289112,2009-12-02,120.2,01,,,,,,031-885-0229,여주시청,031-887-2234,2019-03-29
신성카센타,03,경기도 여주시 북내면 당우1길 1,경기도 여주시 북내면 당우리 144-39번지,37.3433489,127.686654,1998-11-19,180.5,01,,,,,,031-882-0658,여주시청,031-887-2234,2019-03-29
대망자동차정비공업사,03,경기도 여주시 점동면 청안로 186,경기도 여주시 점동면 청안리 166-14번지,37.2105179,127.6646346,1999-05-13,488,01,,,,,,031-883-2590,여주시청,031-887-2234,2019-03-29
베드로자동차공업사,01,경기도 여주시 가남읍 여주남로 1049,경기도 여주시 가남읍 삼군리 554-4번지,37.2163652,127.5569821,2012-11-17,1707,01,,,,,,031-881-4787,여주시청,031-887-2234,2019-03-29
동아상사,03,경기도 여주시 능서면 중부대로2703번길 14,경기도 여주시 능서면 번도리 899-23번지,37.2987228,127.604124,2018-02-08,639,01,,,,,,031-883-6923,여주시청,031-887-2234,2019-03-29
대일상용자동차공업사,01,경기도 여주시 장여로 1604,경기도 여주시 삼교동 236-6번지,37.2405144,127.6544824,2012-11-17,2310,01,,,,,,031-881-4542,여주시청,031-887-2234,2019-03-29
현대종합카프라자,03,경기도 여주시 산북면 광여로 1067,경기도 여주시 산북면 상품리 543-8번지,37.3955831,127.4276196,2013-05-29,814,01,,,,,,031-882-0942,여주시청,031-887-2234,2019-03-29
시민자동차공업사,03,경기도 여주시 세종로 251,경기도 여주시 교동 30-32번지,37.2757360,127.6382534,2002-07-16,142.5,01,,,,,,031-886-0307,여주시청,031-887-2234,2019-03-29
로드매니저,03,경기도 여주시 가남읍 경충대로 1245,경기도 여주시 가남읍 건장리 157번지,37.1992680,127.546673,2011-06-20,132,01,,,,,,031-884-3478,여주시청,031-887-2234,2019-03-29
승용카오트랜드,03,경기도 연천군 백학면 청정로 135,경기도 연천군 백학면 노곡리 724-6번지,37.99854906,126.919695,1999-01-07,542,01,,,,,,031-835-6942,연천군청,031-839-2275,2022-01-20
성흔공업사,03,경기도 연천군 연천읍 연천로 385,경기도 연천군 연천읍 현가리 206번지,38.11125429,127.0748874,2004-07-09,116.64,01,,,,,,031-834-1225,연천군청,031-839-2275,2022-01-20
기아오토큐 전곡점,03,경기도 연천군 전곡읍 평화로698번길 92,경기도 연천군 전곡읍 은대리 1862-4번지,38.03416711,127.064427,2000-12-22,403,01,,,,,,031-832-8500,연천군청,031-839-2275,2022-01-20
대명자동차공업사,03,경기도 연천군 군남면 군남로 435,경기도 연천군 군남면 삼거리 393-7번지,38.08666721,127.0192137,2000-12-22,73.1,01,,,,,,031-833-8244,연천군청,031-839-2275,2022-01-20
르노삼성자동차지정정비코너전곡점,03,경기도 연천군 전곡읍 평화로 479-1,경기도 연천군 전곡읍 전곡리 86-3번지,38.01358015,127.0690305,2002-07-24,754,01,,,,,,031-832-5222,연천군청,031-839-2275,2022-01-20
준오토랜드,03,경기도 연천군 전곡읍 전곡로 11,경기도 연천군 전곡읍 전곡리 219-1번지,38.01505654,127.070927,2002-08-19,120.31,01,,,,,,031-832-4453,연천군청,031-839-2275,2022-01-20
가람 자동차공업사,03,경기도 연천군 전곡읍 평화로443번길 3,경기도 연천군 전곡읍 전곡리 177-1번지,38.01083946,127.0660263,2008-04-08,300.36,01,,,,,,031-833-9001,연천군청,031-839-2275,2022-01-20
두원모터스,03,경기도 연천군 전곡읍 전곡로 11,경기도 연천군 전곡읍 전곡리 219-1번지,38.01505654,127.0709313,2008-06-13,861,01,,,,,,031-832-7411,연천군청,031-839-2275,2022-01-20
하나로자동차공업사,03,경기도 연천군 전곡읍 평화로 481,경기도 연천군 전곡읍 전곡리 85-17번지,38.01376397,127.0689851,2008-08-22,661,01,,,,,,031-835-0006,연천군청,031-839-2275,2022-01-20
통구리공업사,03,경기도 연천군 백학면 청정로 330-1,경기도 연천군 백학면 통구리 622-10번지,38.01264717,126.9150373,2008-12-15,180,01,,,,,,031-835-0006,연천군청,031-839-2275,2022-01-20
홍성자동차공업사,03,경기도 연천군 백학면 두일로 158,경기도 연천군 백학면 두일리 519-20번지,38.03091011,126.9141643,2009-03-10,229.71,01,,,,,,031-832-8802,연천군청,031-839-2275,2022-01-20
강화 밧데리,03,경기도 연천군 전곡읍 전곡로 72,경기도 연천군 전곡읍 전곡리 256번지,38.01984059,127.073639,2009-07-07,807,01,,,,,,031-832-0898,연천군청,031-839-2275,2022-01-20
명성공업사,03,경기도 연천군 청산면 평화로 285,경기도 연천군 청산면 초성리 267-5번지,37.99890867,127.0703283,2012-07-10,238.36,01,,,,,,031-834-0339,연천군청,031-839-2275,2022-01-20
서울자동차공업사,03,경기도 연천군 전곡읍 전곡로 111,경기도 연천군 전곡읍 전곡리 314-11번지,38.02249846,127.0704921,2012-11-28,264,01,,,,,,031-832-7848,연천군청,031-839-2275,2022-01-20
그린자동차공업사,03,경기도 연천군 미산면 청정로 1755,경기도 연천군 미산면 우정리 373-5번지,38.05527638,127.0135952,2016-12-21,332,01,,,,,,031-833-7639,연천군청,031-839-2275,2022-01-20
승은모터스,03,경기도 연천군 청산면 초대로264번길 10,경기도 연천군 청산면 대전리 495-1번지,38.00760961,127.0843784,2017-11-11,937.44,01,,,,,,031-833-7639,연천군청,031-839-2275,2022-01-20
현가리모터스,03,경기도 연천군 연천읍 연천로 357,경기도 연천군 연천읍 현가리 39-3번지,38.10888293,127.075109,2005-07-13,607,01,,,,,,031-834-2588,연천군청,031-839-2275,2022-01-20
차탄현대카독크,01,경기도 연천군 연천읍 연천로 160,경기도 연천군 연천읍 차탄리 204-1번지,38.09098086,127.0737177,2005-06-23,1938,01,,,,,,031-834-7133,연천군청,031-839-2275,2022-01-20
믿음1급자동차정비센터,01,경기도 연천군 군남면 군남로 101,경기도 연천군 군남면 진상리 625-13번지,38.05811869,127.0204779,2005-10-04,1000,01,,,,,,031-833-5123,연천군청,031-839-2275,2022-01-20
전곡1급카독크,01,경기도 연천군 전곡읍 전곡로 66,경기도 연천군 전곡읍 전곡리 248-1번지,38.01930709,127.0738918,2006-05-12,2492,01,,,,,,031-832-9970,연천군청,031-839-2275,2022-01-20
한탄강자동차정비공업사,01,경기도 연천군 전곡읍 양연로 1582,경기도 연천군 전곡읍 전곡리 296-5번지,38.02032077,127.0661031,2006-06-28,4429,01,,,,,,031-833-0057,연천군청,031-839-2275,2022-01-20
YB모터스,01,경기도 연천군 청산면 청신로 105,경기도 연천군 청산면 초성리 449-2번지,37.98408692,127.0697131,2008-11-28,3084,01,,,,,,031-833-0057,연천군청,031-839-2275,2022-01-20
그린1급자동차공업사,01,경기도 연천군 전곡읍 평화로940번길 4,경기도 연천군 전곡읍 은대리 407-6번지,38.05229152,127.0682556,2010-08-06,2985,01,,,,,,031-835-7870,연천군청,031-839-2275,2022-01-20
1급로하스자동차공업사,01,경기도 연천군 전곡읍 양연로 1601,경기도 연천군 전곡읍 전곡리 292번지,38.02222318,127.0667153,2011-02-16,2936,01,,,,,,031-832-0900,연천군청,031-839-2275,2022-01-20
㈜유로북부서비스,01,경기도 연천군 전곡읍 양연로 703,경기도 연천군 전곡읍 늘목리 15-15번지,37.968132,127.0073927,2012-05-23,3355,01,,,,,,031-833-5997,연천군청,031-839-2275,2022-01-20
연천현대공업사,01,경기도 연천군 미산면 어삼로 391-23,경기도 연천군 미산면 삼화리 134번지,38.01654899,126.9740448,2018-02-19,1571,01,,,,,,031-835-7831,연천군청,031-839-2275,2022-01-20
1급연천자동차공업사,01,경기도 연천군 연천읍 문화로 48-10,경기도 연천군 연천읍 옥산리 439-13번지,38.09750792,127.0780108,2018-10-26,1157,01,,,,,,031-834-4232,연천군청,031-839-2275,2022-01-20
윤상문오토프라자,03,경기도 연천군 전곡읍 평화로 695,경기도 연천군 전곡읍 은대리 2242-3번지,38.03201595,127.0639951,1998-04-13,140,01,,,,,,031-832-4757,연천군청,031-839-2275,2022-01-20
한일자동차공업사,03,경기도 연천군 신서면 연신로 1125,경기도 연천군 신서면 도신리 247-3번지,38.18243784,127.1061697,1998-04-14,237.95,01,,,,,,031-834-9146,연천군청,031-839-2275,2022-01-20
청산자동차정비공업사,03,경기도 연천군 청산면 청연로 8,경기도 연천군 청산면 궁평리 581-5번지,38.0331018,127.1029877,1998-09-29,139.1,01,,,,,,031-835-1707,연천군청,031-839-2275,2022-01-20
서울오토프라자,03,경기도 연천군 연천읍 연천역로 8,경기도 연천군 연천읍 차탄리 58-6번지,38.10119956,127.0757254,2005-12-13,298,01,,,,,,031-834-0174,연천군청,031-839-2275,2022-01-20
샘카센타,03,경기도 연천군 전곡읍 청정로 2462,경기도 연천군 전곡읍 은대리 627번지,38.02960417,127.0588128,2006-02-09,162.5,01,,,,,,031-832-3783,연천군청,031-839-2275,2022-01-20
한국지엠연천전곡지정서비스,03,경기도 연천군 전곡읍 전곡로 83,경기도 연천군 전곡읍 전곡리 266-9번지,38.02036402,127.0722211,2007-07-30,494,01,,,,,,031-835-8255,연천군청,031-839-2275,2022-01-20
하나로 카 월드,03,경기도 연천군 전곡읍 평화로 531,경기도 연천군 전곡읍 전곡리 262번지,38.01781439,127.0692303,2007-09-20,1601,01,,,,,,031-833-6665,연천군청,031-839-2275,2022-01-20
전차자동차공업사,03,경기도 연천군 청산면 청창로 246,경기도 연천군 청산면 대전리 401-2번지,38.00942712,127.092349,2008-02-05,180,01,,,,,,031-835-6582,연천군청,031-839-2275,2022-01-20
협동자동차공업사,03,경기도 연천군 청산면 청창로141번길 51,경기도 연천군 청산면 대전리 563-21번지,38.00999253,127.077815,2009-01-02,1000,01,,,,,,031-832-8802,연천군청,031-839-2275,2022-01-20
애니카랜드,03,경기도 연천군 전곡읍 전곡역로 3,경기도 연천군 전곡읍 전곡리 289-85번지,38.02234748,127.0635174,2010-11-12,1169,01,,,,,,031-833-5177,연천군청,031-839-2275,2022-01-20
한도자동차공업사,03,경기도 연천군 백학면 두백로 17,경기도 연천군 백학면 두일리 493-5번지,38.03079133,126.9143603,2016-09-28,860,01,,,,,,031-832-7848,연천군청,031-839-2275,2022-01-20
현대자동차 연천점,03,경기도 연천군 연천읍 연천로 177,경기도 연천군 연천읍 차탄리 209-18번지,38.09283707,127.0732043,2019-02-19,476,01,,,,,,031-834-0174,연천군청,031-839-2275,2022-01-20
임진강모터스,01,경기도 연천군 백학면 청정로232번길 2,경기도 연천군 백학면 통구리 471번지,38.00502189,126.9152784,2010-11-29,1613,01,,,,,,031-835-4700,연천군청,031-839-2275,2022-01-20
전곡현대서비스,01,경기도 연천군 전곡읍 은대성로 117,경기도 연천군 전곡읍 은대리 584-1번지,38.02533304,127.0602855,2017-09-22,3133,01,,,,,,031-833-5997,연천군청,031-839-2275,2022-01-20
올림픽자동차정비공업사,03,경기도 연천군 전곡읍 평화로 485,경기도 연천군 전곡읍 전곡리 85-3번지,38.01407378,127.069163,1997-08-08,469,01,,,,,,031-835-1511,연천군청,031-839-2275,2022-01-20
우정자동차공업사,03,경기도 연천군 전곡읍 전곡로 82,경기도 연천군 전곡읍 전곡리 253-4번지,38.02055808,127.0730959,1998-07-14,100,01,,,,,,031-832-1802,연천군청,031-839-2275,2022-01-20
신용자동차공업사,03,경기도 연천군 전곡읍 전곡로 203-3,경기도 연천군 전곡읍 은대리 560-2번지,38.02996823,127.065417,1998-10-31,188,01,,,,,,031-832-2001,연천군청,031-839-2275,2022-01-20
대성자동차공업사,03,경기도 연천군 연천읍 연천로 180,경기도 연천군 연천읍 차탄리 222-15번지,38.09287999,127.073781,1999-03-18,100,01,,,,,,031-834-3998,연천군청,031-839-2275,2022-01-20
경성자동차공업사,03,경기도 연천군 연천읍 연천로 161,경기도 연천군 연천읍 차탄리 205-1번지,38.09150761,127.0727333,2001-04-18,495,01,,,,,,031-834-3266,연천군청,031-839-2275,2022-01-20
금강산자동차정비공업사,03,경기도 연천군 청산면 전영로 371,경기도 연천군 청산면 궁평리 526-25번지,38.03208183,127.107119,2002-10-12,500,01,,,,,,031-832-4485,연천군청,031-839-2275,2022-01-20
모던자동차공업사,03,경기도 연천군 전곡읍 전곡로 97,경기도 연천군 전곡읍 전곡리 266-60번지,38.02137724,127.0712745,2003-04-21,510,01,,,,,,031-832-6969,연천군청,031-839-2275,2022-01-20
우리자동차공업사,03,경기도 연천군 전곡읍 평화로 483,경기도 연천군 전곡읍 전곡리 85-16번지,38.01391528,127.0690718,2003-05-01,661,01,,,,,,031-832-9556,연천군청,031-839-2275,2022-01-20
쌍용자동차연천서비스프라자,03,경기도 연천군 전곡읍 전곡로 11,경기도 연천군 전곡읍 전곡리 219-1번지,38.01505654,127.0709313,2003-09-26,416,01,,,,,,031-835-8220,연천군청,031-839-2275,2022-01-20
유일자동차,03,경기도 연천군 군남면 청정로 2352,경기도 연천군 군남면 황지리 117-5번지,38.02804205,127.046579,2003-10-27,533,01,,,,,,031-835-0670,연천군청,031-839-2275,2022-01-20
